oid,dataset_id,provider_name,Species,common_name,lat,lon,date,year,date_string
10954503,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,3.899,59.5,1/1/2011,2011,20110101
10954504,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,3.899,59.60,1/2/2011,2011,20110102
10954506,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.099,57.60,12/19/2011,2011,20111219
10954507,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.200,57.70,12/19/2011,2011,20111219
10954509,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.400,57.79,12/19/2011,2011,20111219
10954510,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.400,57.89,12/19/2011,2011,20111219
10954512,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.599,58,12/20/2011,2011,20111220
10954514,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.5,58.89,6/23/2011,2011,20110623
10954515,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.599,58,12/20/2011,2011,20111220
10954517,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.799,58.10,12/20/2011,2011,20111220
10954520,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.799,59,6/24/2011,2011,20110624
10954523,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.099,59.70,1/4/2011,2011,20110104
10954524,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.200,59.70,1/3/2011,2011,20110103
10954525,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.200,59.89,1/3/2011,2011,20110103
10954532,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.799,60,1/5/2011,2011,20110105
10954533,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.200,54.10,2/10/2011,2011,20110210
10954538,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.200,50.20,8/12/2011,2011,20110812
10954539,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.599,50.60,8/13/2011,2011,20110813
10954540,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.599,50.60,8/13/2011,2011,20110813
10954541,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.900,50.89,8/13/2011,2011,20110813
10954542,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7,50.89,8/13/2011,2011,20110813
10954543,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7,50.89,8/13/2011,2011,20110813
10954547,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.400,54.29,2/14/2011,2011,20110214
10954548,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.599,54.39,2/15/2011,2011,20110215
10954552,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.900,50.10,1/12/2012,2012,20120112
10954555,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.200,51.20,8/14/2011,2011,20110814
10954556,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.5,51.5,8/14/2011,2011,20110814
10954557,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.5,51.70,8/15/2011,2011,20110815
10954559,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.700,54.89,2/18/2011,2011,20110218
10954560,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8,50,1/13/2012,2012,20120113
10954561,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.099,50,1/13/2012,2012,20120113
10954562,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.199,50.10,1/13/2012,2012,20120113
10954570,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.400,50.39,1/15/2012,2012,20120115
10954574,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.599,50.39,1/17/2012,2012,20120117
10954576,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.800,50.5,1/18/2012,2012,20120118
10954728,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.300,50.79,2/18/2012,2012,20120218
10954735,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.400,58.5,12/21/2011,2011,20111221
10954736,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.400,58.5,12/21/2011,2011,20111221
10954739,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.599,58.70,12/22/2011,2011,20111222
10954740,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.599,58.70,12/22/2011,2011,20111222
10954741,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.700,58.70,12/22/2011,2011,20111222
10954742,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.700,58.79,12/22/2011,2011,20111222
10954745,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.400,59.20,6/24/2011,2011,20110624
10954746,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.5,59.10,6/25/2011,2011,20110625
10954748,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.599,59,6/25/2011,2011,20110625
10954754,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.900,58.79,6/28/2011,2011,20110628
10954755,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7,58.79,6/28/2011,2011,20110628
10954758,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.200,59.10,6/26/2011,2011,20110626
10954763,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.400,59.20,12/24/2011,2011,20111224
10954773,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.599,59.5,4/14/2011,2011,20110414
10954782,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.900,59.39,12/25/2011,2011,20111225
10954785,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.900,59.79,1/12/2011,2011,20110112
10954786,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.799,59.89,1/12/2011,2011,20110112
10954787,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7,58.79,6/28/2011,2011,20110628
10954788,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.099,58.79,6/28/2011,2011,20110628
10954789,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.200,59,4/17/2011,2011,20110417
10954793,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.5,58.60,4/18/2011,2011,20110418
10954794,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.599,58.39,6/29/2011,2011,20110629
10954795,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.799,58.39,4/19/2011,2011,20110419
10954796,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.700,58.39,4/19/2011,2011,20110419
10954797,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.799,58.29,4/19/2011,2011,20110419
10954798,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.799,58.29,4/19/2011,2011,20110419
10954799,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8,58.5,4/19/2011,2011,20110419
10954800,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8,58.5,4/20/2011,2011,20110420
10954805,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.200,59.5,12/26/2011,2011,20111226
10954806,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.299,59.5,12/26/2011,2011,20111226
10954807,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.400,59.5,12/27/2011,2011,20111227
10954809,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7,59.70,1/12/2011,2011,20110112
10954810,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7,59.70,1/12/2011,2011,20110112
10954812,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.200,59.70,1/12/2011,2011,20110112
10954813,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.200,59.5,12/26/2011,2011,20111226
10954815,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.200,59.70,1/13/2011,2011,20110113
10954816,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.299,59.5,12/26/2011,2011,20111226
10954817,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.400,59.5,1/13/2011,2011,20110113
10954823,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.599,59.39,12/27/2011,2011,20111227
10954830,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8,59.10,1/15/2011,2011,20110115
10954831,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.900,59.20,12/29/2011,2011,20111229
10954832,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.5,59.5,1/14/2011,2011,20110114
10954833,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.099,55.10,2/18/2011,2011,20110218
10954834,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.099,55.29,2/19/2011,2011,20110219
10954836,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.099,55.20,2/19/2011,2011,20110219
10954837,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.900,55.39,2/22/2011,2011,20110222
10954838,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.599,56,2/21/2011,2011,20110221
10954839,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.300,57.20,5/13/2011,2011,20110513
10954840,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8,58.39,7/1/2011,2011,20110701
10954843,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.099,59,1/15/2011,2011,20110115
10954845,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.099,58.60,4/20/2011,2011,20110420
10954846,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.199,58.89,12/30/2011,2011,20111230
10954854,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.300,59,4/21/2011,2011,20110421
10954856,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.400,58.70,12/31/2011,2011,20111231
10954860,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.800,58.29,1/1/2012,2012,20120101
10954864,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.900,58.20,1/1/2012,2012,20120101
10954865,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.900,58.5,1/18/2011,2011,20110118
10954868,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.900,58.39,1/18/2011,2011,20110118
10954871,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.599,58.60,7/2/2011,2011,20110702
10954872,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.5,58.70,12/31/2011,2011,20111231
10954876,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.599,58.5,7/2/2011,2011,20110702
10954877,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.599,58.70,7/3/2011,2011,20110703
10954878,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.599,58.70,7/3/2011,2011,20110703
10954881,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.800,58.60,1/18/2011,2011,20110118
10954882,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.900,58.60,1/18/2011,2011,20110118
10954883,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.800,58.79,1/18/2011,2011,20110118
10954886,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8,59.10,12/29/2011,2011,20111229
10954888,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.400,59.10,1/15/2011,2011,20110115
10954889,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.5,59.79,7/5/2011,2011,20110705
10954894,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.699,59.20,7/4/2011,2011,20110704
10954895,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.599,59.39,7/4/2011,2011,20110704
10954898,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.699,59.29,7/4/2011,2011,20110704
10954899,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.900,59.5,4/24/2011,2011,20110424
10954900,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.5,59.79,7/5/2011,2011,20110705
10954901,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9,55.5,2/22/2011,2011,20110222
10954903,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.599,55.60,2/23/2011,2011,20110223
10954909,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,10,56.79,1/8/2012,2012,20120108
10954913,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.300,57.39,1/5/2012,2012,20120105
10954925,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.199,57.5,1/4/2012,2012,20120104
10954930,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.300,57.70,1/4/2012,2012,20120104
10954931,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.199,57.79,1/3/2012,2012,20120103
10954932,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.300,58,1/19/2011,2011,20110119
10954933,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.599,57.20,1/7/2012,2012,20120107
10954935,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.599,57.20,1/7/2012,2012,20120107
10954937,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.5,57.89,1/20/2011,2011,20110120
10954939,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.800,57.60,1/21/2011,2011,20110121
10954942,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.800,57.60,1/21/2011,2011,20110121
10954944,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9,58.39,1/19/2011,2011,20110119
10954945,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.400,58.10,1/20/2011,2011,20110120
10954947,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.400,58.10,1/20/2011,2011,20110120
10954948,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.5,58.10,1/20/2011,2011,20110120
10954949,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9,59.60,4/24/2011,2011,20110424
10954950,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9,59.60,4/24/2011,2011,20110424
10954952,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.099,59.79,4/24/2011,2011,20110424
10954960,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,0.5,64.79,3/19/2011,2011,20110319
10954961,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,0.5,65,3/19/2011,2011,20110319
10954962,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,0.699,64.79,3/19/2011,2011,20110319
10954967,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,0.800,64.59,3/20/2011,2011,20110320
10954969,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,1.3,63.89,3/21/2011,2011,20110321
10954970,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,1.8,63.5,3/22/2011,2011,20110322
10954972,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,1.899,63.39,3/22/2011,2011,20110322
10954974,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,1.100,64.20,3/20/2011,2011,20110320
10954976,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,1.2,64.09,3/21/2011,2011,20110321
10954983,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,2.5,62.89,3/24/2011,2011,20110324
10954984,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,2.799,62.79,3/24/2011,2011,20110324
10954985,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,2.700,62.79,3/24/2011,2011,20110324
10954987,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,2.399,63,3/23/2011,2011,20110323
10954988,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,3.200,62.5,3/25/2011,2011,20110325
10954989,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,3.299,62.5,3/25/2011,2011,20110325
10954993,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,3.799,62.5,3/26/2011,2011,20110326
10954994,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,3.899,62.60,3/27/2011,2011,20110327
10954995,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4,62.5,3/27/2011,2011,20110327
10954997,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5,61,4/6/2011,2011,20110406
10954998,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5,61.20,4/5/2011,2011,20110405
10954999,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5,61.5,4/3/2011,2011,20110403
10955001,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.700,61.70,4/2/2011,2011,20110402
10955004,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.599,61.79,4/1/2011,2011,20110401
10955008,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4,62.5,3/27/2011,2011,20110327
10955010,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.099,62.39,3/27/2011,2011,20110327
10955014,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.400,62.5,3/28/2011,2011,20110328
10955015,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.5,62.10,3/31/2011,2011,20110331
10955016,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.5,62.20,3/31/2011,2011,20110331
10955021,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,4.599,62.29,3/30/2011,2011,20110330
10955024,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,0.299,65.29,3/18/2011,2011,20110318
10955025,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,0.299,65.29,3/18/2011,2011,20110318
10955028,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5,60.10,1/6/2011,2011,20110106
10955030,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.200,60.10,1/7/2011,2011,20110107
10955031,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.099,60.89,4/6/2011,2011,20110406
10955039,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.599,60.29,1/8/2011,2011,20110108
10955040,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.700,60.29,1/8/2011,2011,20110108
10955041,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.700,60.39,1/8/2011,2011,20110108
10955047,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,5.5,60.70,1/8/2011,2011,20110108
10955059,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.099,60.20,4/10/2011,2011,20110410
10955063,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.299,60,1/10/2011,2011,20110110
10955064,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.5,60,1/11/2011,2011,20110111
10955065,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.599,60.10,1/11/2011,2011,20110111
10955066,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.700,60,1/11/2011,2011,20110111
10955067,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,6.599,60.10,1/11/2011,2011,20110111
10955069,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.200,60.10,7/13/2011,2011,20110713
10955070,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.299,60.20,7/14/2011,2011,20110714
10955071,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.299,60.10,7/12/2011,2011,20110712
10955079,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.5,60.20,7/19/2011,2011,20110719
10955091,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.599,60.29,7/11/2011,2011,20110711
10955096,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.799,60.20,7/10/2011,2011,20110710
10955099,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8,60.20,7/9/2011,2011,20110709
10955102,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,7.900,60.60,7/21/2011,2011,20110721
10955103,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.099,60.20,7/9/2011,2011,20110709
10955104,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.300,60.39,7/8/2011,2011,20110708
10955105,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.400,60.10,7/5/2011,2011,20110705
10955106,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.400,60.10,7/5/2011,2011,20110705
10955108,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.300,60.5,7/8/2011,2011,20110708
10955112,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.599,60.39,7/22/2011,2011,20110722
10955113,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,8.699,60.39,7/22/2011,2011,20110722
10955115,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.199,60.29,7/23/2011,2011,20110723
10955116,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.099,60.29,7/23/2011,2011,20110723
10955118,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,9.400,60.20,7/24/2011,2011,20110724
10955127,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,12.69,51.29,3/28/2011,2011,20110328
10955135,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,12.80,51.70,3/29/2011,2011,20110329
10955136,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,12.80,51.70,3/29/2011,2011,20110329
10955137,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,12.9,51.79,3/30/2011,2011,20110330
10955139,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13,52.5,4/20/2011,2011,20110420
10955140,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13,52.60,4/20/2011,2011,20110420
10955141,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13,52.89,4/21/2011,2011,20110421
10955145,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.4,51.29,3/25/2011,2011,20110325
10955146,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.5,51.20,3/25/2011,2011,20110325
10955147,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.6,51.20,3/24/2011,2011,20110324
10955148,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.6,51.29,3/24/2011,2011,20110324
10955151,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.69,51.20,3/23/2011,2011,20110323
10955152,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14,51.39,3/23/2011,2011,20110323
10955153,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,14,51.5,3/22/2011,2011,20110322
10955159,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.4,52.10,3/31/2011,2011,20110331
10955160,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.4,52.10,3/31/2011,2011,20110331
10955161,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.5,52.29,3/31/2011,2011,20110331
10955162,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13,52.60,4/20/2011,2011,20110420
10955174,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.69,52.29,4/1/2011,2011,20110401
10955175,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.9,52.39,4/1/2011,2011,20110401
10955176,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.6,52.89,4/16/2011,2011,20110416
10955180,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.9,52.60,3/14/2011,2011,20110314
10955181,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.9,52.70,3/14/2011,2011,20110314
10955186,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.19,53.5,4/23/2011,2011,20110423
10955189,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.30,53.70,4/23/2011,2011,20110423
10955190,1014,IFREMER and Kelonia,Caretta caretta,Loggerhead,13.30,53.79,4/23/2011,2011,20110423
