oid,dataset_id,provider_name,Species,common_name,lat,lon,date,year
17828800,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.20,-165.,6/12/2011,2011
17828802,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.20,-165.,6/12/2011,2011
17828804,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.60,-165.,6/18/2011,2011
17828806,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.70,-165.,3/6/2011,2011
17828807,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.79,-165.,3/6/2011,2011
17828812,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.70,-165.,4/16/2011,2011
17828813,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.70,-165.,2/16/2011,2011
17828814,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.70,-166,12/20/1998,1998
17828820,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.89,-165.,12/24/1998,1998
17828823,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34,-165.,4/13/2011,2011
17828826,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.39,-166.,6/9/2011,2011
17828834,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.5,-166.,1/14/1999,1999
17828838,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.5,-166.,1/9/1999,1999
17828839,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.5,-166.,1/15/1999,1999
17828840,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.70,-166,12/20/1998,1998
17828841,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.70,-166.,6/6/2011,2011
17828852,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.89,-166.,12/18/1998,1998
17828853,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.79,-166.,12/18/1998,1998
17828854,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.89,-166.,1/1/1999,1999
17828856,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.89,-166.,12/17/1998,1998
17828857,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.60,-166.,1/15/1999,1999
17828858,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.70,-166.,1/16/1999,1999
17828859,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.70,-166.,1/17/1999,1999
17828860,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.89,-166.,12/15/1998,1998
17828866,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34,-166.,12/12/1998,1998
17828867,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34,-166.,12/11/1998,1998
17828869,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.10,-168,5/12/1998,1998
17828871,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.70,-167.,1/19/1999,1999
17828872,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.70,-167.,1/18/1999,1999
17828874,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.70,-167.,6/3/2011,2011
17828876,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.79,-167.,1/20/1999,1999
17828878,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.60,-167.,4/10/2011,2011
17828881,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33,-168.,5/10/1998,1998
17828882,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33,-168.,5/25/2011,2011
17828890,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.29,-168.,8/7/2000,2000
17828893,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.5,-168.,5/14/1998,1998
17828894,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.60,-168.,5/14/1998,1998
17828895,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.60,-168.,8/9/2000,2000
17828896,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.79,-168.,8/11/2000,2000
17828897,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.79,-168.,8/11/2000,2000
17828898,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.60,-168.,5/15/1998,1998
17828899,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.70,-168.,5/19/2011,2011
17828900,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.79,-168.,5/19/2011,2011
17828901,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.89,-168.,5/15/1998,1998
17828902,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34,-168.,5/16/1998,1998
17828903,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.20,-169.,5/22/2011,2011
17828906,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,33.70,-169.,2/12/2013,2013
17828909,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.20,-165.,4/25/2011,2011
17828916,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.39,-165.,6/24/2011,2011
17828918,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.5,-165.,5/4/2011,2011
17828919,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34,-165.,12/24/1998,1998
17828922,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.20,-165.,12/25/1998,1998
17828923,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.20,-165.,12/25/1998,1998
17828924,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.20,-166,12/28/1998,1998
17828925,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.20,-165.,3/3/2011,2011
17828926,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.20,-165.,12/26/1998,1998
17828937,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.60,-165.,9/26/1998,1998
17828939,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.89,-165.,9/27/1998,1998
17828942,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.60,-165.,4/22/2011,2011
17828943,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.70,-165.,5/7/2011,2011
17828944,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35,-165.,2/28/2011,2011
17828946,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34,-166.,12/31/1998,1998
17828952,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.20,-166.,12/13/1998,1998
17828955,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.29,-166.,12/29/1998,1998
17828972,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.20,-166.,4/16/2011,2011
17828973,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.29,-166.,12/10/1998,1998
17828974,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.29,-166.,12/10/1998,1998
17828975,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.5,-166.,12/9/1998,1998
17828985,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.89,-166.,12/7/1998,1998
17828995,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.29,-167.,1/24/1999,1999
17828996,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.39,-167.,1/24/1999,1999
17828997,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.29,-167.,1/24/1999,1999
17828999,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.79,-167.,12/7/1998,1998
17829001,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35,-167,12/5/1998,1998
17829002,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.79,-167.,4/6/2012,2012
17829004,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.20,-168,1/25/1999,1999
17829005,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.20,-168.,8/15/2000,2000
17829007,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.29,-168.,5/16/2011,2011
17829008,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.29,-168.,1/25/1999,1999
17829009,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.39,-168.,1/25/1999,1999
17829012,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.10,-169,5/16/1998,1998
17829016,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.29,-168.,8/17/2000,2000
17829017,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.29,-168.,10/14/2000,2000
17829020,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.39,-168.,5/21/1998,1998
17829029,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35,-168.,5/1/2012,2012
17829032,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.5,-168.,1/27/1999,1999
17829033,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.60,-168.,1/27/1999,1999
17829035,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.70,-168.,9/28/2000,2000
17829036,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.79,-168.,12/21/2010,2010
17829037,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.79,-169,1/29/1999,1999
17829038,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.89,-168.,9/26/2000,2000
17829039,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.89,-169,5/10/2011,2011
17829041,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.89,-168.,9/26/2000,2000
17829042,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34,-169,5/17/1998,1998
17829043,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.20,-169.,10/2/2000,2000
17829054,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.20,-170,4/1/2012,2012
17829055,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.39,-169.,4/1/2012,2012
17829058,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.60,-169.,9/28/2000,2000
17829062,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.79,-169.,4/16/2012,2012
17829066,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,34.79,-169.,1/31/1999,1999
17829076,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35,-170,8/25/2000,2000
17829079,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35,-161,11/30/2012,2012
17829080,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.29,-160.,12/4/2012,2012
17829083,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.60,-160.,4/24/2000,2000
17829085,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.70,-160.,4/24/2000,2000
17829086,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.89,-160.,4/29/2000,2000
17829087,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.89,-160.,4/29/2000,2000
17829090,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.10,-161.,7/19/1998,1998
17829093,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.20,-162,7/10/1998,1998
17829104,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.39,-161.,11/13/1998,1998
17829115,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.89,-161.,5/12/2000,2000
17829117,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36,-161.,5/9/2000,2000
17829118,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.5,-161.,7/5/1998,1998
17829124,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.70,-161.,7/11/1998,1998
17829136,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.89,-161.,5/12/2000,2000
17829137,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.89,-161.,5/14/2000,2000
17829138,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.89,-161.,5/12/2000,2000
17829139,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.89,-161.,5/12/2000,2000
17829144,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35,-162.,6/18/2000,2000
17829145,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.10,-162.,7/16/1998,1998
17829146,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.10,-162.,7/11/1998,1998
17829152,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.20,-162.,9/1/1998,1998
17829153,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.39,-162.,7/11/1998,1998
17829155,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.39,-162.,9/1/1998,1998
17829162,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.10,-162.,6/18/2000,2000
17829163,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35,-162.,9/3/1998,1998
17829165,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.10,-162.,2/11/2011,2011
17829167,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.20,-162.,9/1/1998,1998
17829168,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.29,-162.,7/2/1998,1998
17829169,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.39,-162.,6/20/2000,2000
17829177,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.5,-162.,7/2/1998,1998
17829211,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.79,-162.,7/7/1998,1998
17829221,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36,-162.,6/3/2012,2012
17829222,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.89,-162.,7/6/1998,1998
17829229,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.5,-162.,7/3/1998,1998
17829230,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.70,-162.,7/3/1998,1998
17829236,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.79,-162.,8/30/1998,1998
17829256,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36,-162.,8/28/1998,1998
17829259,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.89,-162.,6/24/2011,2011
17829262,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35,-163.,5/13/1999,1999
17829284,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35,-163.,6/26/1998,1998
17829286,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.10,-163.,6/26/1998,1998
17829290,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.60,-163,6/28/1998,1998
17829291,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.60,-163,6/28/1998,1998
17829292,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.89,-163.,6/25/2000,2000
17829298,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.79,-163.,7/6/2011,2011
17829301,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.79,-163.,2/2/2011,2011
17829302,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.89,-163.,2/2/2011,2011
17829309,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.10,-164.,6/30/2011,2011
17829310,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.10,-164.,6/30/2011,2011
17829313,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.79,-164.,9/2/1998,1998
17829322,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.70,-164.,5/1/2012,2012
17829323,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.79,-164,9/1/1998,1998
17829326,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.60,-164.,9/5/1998,1998
17829327,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.5,-164.,9/5/1998,1998
17829328,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.70,-164.,9/4/1998,1998
17829329,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.60,-164.,9/6/1998,1998
17829332,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.70,-164.,5/21/2012,2012
17829341,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.79,-164.,9/7/1998,1998
17829344,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,35.89,-164.,5/16/2012,2012
17829347,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.29,-160.,5/4/2000,2000
17829348,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.29,-160.,5/4/2000,2000
17829352,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.10,-161.,5/8/2012,2012
17829354,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.10,-161.,5/8/2012,2012
17829355,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.10,-161.,5/8/2012,2012
17829356,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.29,-161.,5/12/2012,2012
17829366,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.29,-161.,11/3/1998,1998
17829367,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.39,-161.,11/2/1998,1998
17829368,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.39,-161.,11/3/1998,1998
17829369,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.39,-162,11/2/1998,1998
17829370,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.5,-162,11/3/1998,1998
17829373,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36,-162.,7/28/1998,1998
17829387,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.29,-162.,7/27/1998,1998
17829388,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.29,-162.,7/27/1998,1998
17829389,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.39,-162.,11/2/1998,1998
17829390,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.5,-162.,11/2/1998,1998
17829408,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.10,-162.,7/22/1998,1998
17829410,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.29,-162.,8/27/1998,1998
17829411,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.60,-162.,6/27/2011,2011
17829412,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.60,-162.,6/27/2011,2011
17829418,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.89,-162.,5/24/2012,2012
17829419,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.89,-162.,5/24/2012,2012
17829420,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.89,-162.,5/24/2012,2012
17829423,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.39,-163.,8/27/1998,1998
17829424,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.29,-163.,8/28/1998,1998
17829425,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.39,-163.,8/27/1998,1998
17829430,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.20,-163.,8/30/1998,1998
17829431,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.20,-163.,8/29/1998,1998
17829437,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.29,-163.,8/28/1998,1998
17829438,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.39,-163.,7/3/2000,2000
17829440,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.79,-163.,5/30/2012,2012
17829444,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.89,-163.,5/22/2000,2000
17829445,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.89,-163.,5/22/2000,2000
17829446,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37,-163.,11/6/2012,2012
17829449,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.70,-163.,6/5/2012,2012
17829459,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.79,-163.,6/6/2012,2012
17829462,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.10,-164.,9/8/1998,1998
17829464,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.20,-164.,9/9/1998,1998
17829465,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.29,-164.,9/9/1998,1998
17829467,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.39,-164.,9/9/1998,1998
17829470,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.5,-164.,6/2/2012,2012
17829471,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.60,-164.,5/31/2012,2012
17829472,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.60,-164.,6/2/2012,2012
17829475,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.60,-164.,6/11/2000,2000
17829476,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.5,-165,9/10/1998,1998
17829480,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,36.79,-164.,6/8/2000,2000
17829481,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37,-164.,6/7/2012,2012
17829482,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37,-164.,6/7/2012,2012
17829485,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.60,-160.,12/1/2008,2008
17829486,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.70,-160.,11/29/2008,2008
17829488,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.79,-160.,11/25/2008,2008
17829489,320,NOAA Pacific Islands Fisheries Science Center (PIFSC),Caretta caretta,Loggerhead,37.70,-160.,11/23/2008,2008
